GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS1512573944,2022-09-09 09:39:29.761055,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Crawford,US-PA-039,,"13.0",,,crawford county,L20789976,P,"41.814275","-80.0881367",2022-01-30,,obsr3195249,S118186274,Historical,P62,EBIRD,,,,,"0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1320505071,2022-01-17 04:18:46.358633,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Crawford,US-PA-039,US-PA_1125,"13.0",,,State Game Lands 214--Miller Ponds,L527306,H,"41.6061661","-80.4182804",2022-01-15,15:20:00,obsr339902,S100905050,Stationary,P21,EBIRD,"10.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1331427347,2022-01-31 15:25:20.214222,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Crawford,US-PA-039,,"13.0",,,"20155 Bancroft Rd, Centerville US-PA 41.75387, -79.85360",L17610083,P,"41.753867","-79.853598",2022-01-31,15:17:00,obsr555649,S101798429,Stationary,P21,EBIRD,"7.0",,,"1.0","1",,"0","1","0",,,Dark morph
URN:CornellLabOfOrnithology:EBIRD:OBS1331274883,2022-01-31 12:00:38.539221,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Crawford,US-PA-039,US-PA_1125,"13.0",,,"Main St., Hartstown",L17607451,P,"41.5373842","-80.3757367",2022-01-31,11:17:00,obsr1669934,S101786297,Traveling,P22,EBIRD,"3.0","3.267",,"2.0","1",G7806222,"1","1","0",,,Light morph...
URN:CornellLabOfOrnithology:EBIRD:OBS1331410323,2022-02-01 13:58:34.109641,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Cumberland,US-PA-041,,"28.0",,,Ponderosa/Pinedale Rd. Area,L6071588,H,"40.2439895","-77.3023162",2022-01-31,14:33:00,obsr327429,S101797356,Traveling,P22,EBIRD,"31.0","3.203",,"1.0","1",,"1","1","1",,,"Light adult male; bib with broken belly band, multiple sharp black bands on tail. Picture TBA"
URN:CornellLabOfOrnithology:EBIRD:OBS1329763429,2022-01-29 20:35:39.210672,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Cumberland,US-PA-041,,"28.0",,,"128–198 Linda Dr, Mechanicsburg US-PA (40.2776,-77.0638)",L17585120,P,"40.277554","-77.063843",2022-01-29,14:32:00,obsr854385,S101662797,Stationary,P21,EBIRD,"30.0",,,"2.0","1",G7794420,"1","1","1",,,"Found by Tim & Karena J. Dark morph adult, all dark body, white underwings with dark trailing edge, dark terminal band. Gained altitude and flew S as we watched. Photo tba."
URN:CornellLabOfOrnithology:EBIRD:OBS1331336558,2022-02-01 13:59:18.967199,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Cumberland,US-PA-041,,"28.0",,,Ponderosa/Pinedale Rd. Area,L6071588,H,"40.2439895","-77.3023162",2022-01-31,12:45:00,obsr274800,S101791149,Stationary,P21,EBIRD,"34.0",,,"3.0","0",,"0","1","1",,,"Adult light morph. Large black belly band, large black tail band, white tail base on top, black trailing edge to wings, black marks on wrist, lighter head than red tail."
URN:CornellLabOfOrnithology:EBIRD:OBS1331433566,2022-02-01 13:57:34.700994,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Cumberland,US-PA-041,,"28.0",,,Ponderosa/Pinedale Rd. Area,L6071588,H,"40.2439895","-77.3023162",2022-01-31,15:09:00,obsr762091,S101800152,Stationary,P21,EBIRD,"46.0",,,"1.0","1",,"0","1","1",,,"Continuing. It was observed from Pinedale road to the South in the fields just east of Ponderosa Road. It was staying low in the first tree line mostly out of sight behind the hill. (40.2449699, -77.2959835)"
URN:CornellLabOfOrnithology:EBIRD:OBS1329723325,2022-01-29 19:58:46.362409,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Cumberland,US-PA-041,,"28.0",,,"99–123 Linda Dr, Mechanicsburg US-PA 40.27819, -77.06415",L17584418,P,"40.27819","-77.064147",2022-01-29,14:18:00,obsr274800,S101659369,Incidental,P20,EBIRD,,,,"2.0","0",G7794199,"1","1","1",,,"Adult male dark morph. Multiple black bands on underside of tail. Slender build compared to Red-tail, hover hunting."
URN:CornellLabOfOrnithology:EBIRD:OBS1329733077,2022-01-29 19:58:46.362409,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Cumberland,US-PA-041,,"28.0",,,"99–123 Linda Dr, Mechanicsburg US-PA 40.27819, -77.06415",L17584418,P,"40.27819","-77.064147",2022-01-29,14:18:00,obsr327429,S101659370,Incidental,P20,EBIRD,,,,"2.0","0",G7794199,"1","1","1",,,"Adult male dark morph. Multiple black bands on underside of tail. Slender build compared to Red-tail, hover hunting."
URN:CornellLabOfOrnithology:EBIRD:OBS1329744617,2022-01-29 20:35:39.839486,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Cumberland,US-PA-041,,"28.0",,,"128–198 Linda Dr, Mechanicsburg US-PA (40.2776,-77.0638)",L17585120,P,"40.277554","-77.063843",2022-01-29,14:32:00,obsr635136,S101662795,Stationary,P21,EBIRD,"30.0",,,"2.0","1",G7794420,"1","1","1",,,"Found by Tim & Karena J. Dark morph adult, all dark body, white underwings with dark trailing edge, dark terminal band. Gained altitude and flew S as we watched."
URN:CornellLabOfOrnithology:EBIRD:OBS1331325735,2022-02-01 13:59:18.967199,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Cumberland,US-PA-041,,"28.0",,,Ponderosa/Pinedale Rd. Area,L6071588,H,"40.2439895","-77.3023162",2022-01-31,12:00:00,obsr1163308,S101790703,Traveling,P22,EBIRD,"72.0","2.269",,"1.0","1",,"0","1","1",,,"Light phase , reported yesterday by Ron Freed . A stunningly beautiful bird,  as always."
URN:CornellLabOfOrnithology:EBIRD:OBS1331470411,2022-02-01 13:58:34.109641,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Cumberland,US-PA-041,,"28.0",,,Ponderosa/Pinedale Rd. Area,L6071588,H,"40.2439895","-77.3023162",2022-01-31,12:08:00,obsr297727,S101802594,Traveling,P22,EBIRD_PA,"206.0","2.816",,"1.0","1",,"1","1","1",,"Partly sunny to mostly cloudy.  With Bob, Tim, Karena and Scott.","Perched on tree over Ponderosa at 1212.  Continuing light morph found by Ron Freed yesterday.  Observed it hopping from tree top to tree top over the next hour.  Refound at 1440.  At 1507, we watched it chase a Northern Harrier.  Seen well with Bob, Tim, Karena and Scott."
URN:CornellLabOfOrnithology:EBIRD:OBS1330638580,2022-02-01 14:00:08.788487,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Cumberland,US-PA-041,,"28.0",,,Ponderosa/Pinedale Rd. Area,L6071588,H,"40.2439895","-77.3023162",2022-01-30,14:44:00,obsr40102,S101735991,Traveling,P22,EBIRD,"35.0","10.997",,"1.0","0",,"0","1","1",,,"Perched on a close low tree and flew to land much farther away, stayed there for 15 minutes then flew behind trees out of view. Light morph, white rump, dark patches on underwing, dark lower half of breast."
URN:CornellLabOfOrnithology:EBIRD:OBS1329248023,2022-01-28 21:04:46.467552,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,"13.0",,,I-90 MM1.0-44.5,L17576954,P,"42.0673379","-80.0454252",2022-01-25,15:08:00,obsr519773,S101617720,Incidental,P20,EBIRD,,,,"2.0","0",G7791299,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1320632823,2022-01-17 09:37:34.017499,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,"13.0",,,West Branch French Creek Marsh at I-86/Ashton Rd. (roadside access only),L2790712,H,"42.1278578","-79.7837983",2022-01-16,16:30:00,obsr294678,S100913828,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1329244835,2022-01-28 21:04:46.467552,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,"13.0",,,I-90 MM1.0-44.5,L17576954,P,"42.0673379","-80.0454252",2022-01-25,15:08:00,obsr27942,S101617516,Incidental,P20,EBIRD,,,,"2.0","0",G7791299,"0","1","0",,Incidental sightings while traveling along I-90,
URN:CornellLabOfOrnithology:EBIRD:OBS1320282340,2022-01-16 19:11:07.938278,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,"13.0",,,State Game Lands 109,L7472172,H,"41.985795","-79.9774164",2022-01-16,10:19:00,obsr402480,S100888786,Traveling,P22,EBIRD_PA,"87.0","3.386",,"1.0","1",,"1","1","0",,"SGL109, P-6  Himrod Rd.",
URN:CornellLabOfOrnithology:EBIRD:OBS1330876924,2022-01-31 21:49:57.65882,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Fulton,US-PA-057,,"28.0",,,Union Church Road,L17100450,P,"39.8767613","-78.0092572",2022-01-30,13:44:00,obsr1238201,S101757272,Stationary,P21,EBIRD,"30.0",,,"1.0","1",,"1","1","1",,Submitting this report on behalf of Jessica Ferguson- images are hers.,Observed by Jessica Ferguson - photos are hers.
URN:CornellLabOfOrnithology:EBIRD:OBS1329680135,2022-01-31 21:46:53.416983,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Fulton,US-PA-057,,"28.0",,,Near Union Cemetery,L13600483,P,"39.8794427","-78.0127513",2022-01-29,12:55:00,obsr89562,S101654341,Traveling,P22,EBIRD_PA,"18.0","1.448",,"1.0","1",,"0","1","1",,,Light Phase....Above: brownish/mottled. Below: dark belly with white flght feathers with dark wrist patches and white tail with a dark terminal band. Saw kiting and then circling in a field across from barn with two short white silos near Spring Run Creek.
URN:CornellLabOfOrnithology:EBIRD:OBS1331409319,2022-01-31 17:53:39.530254,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,,"28.0",,,"4013 Fluke Rd, James Creek US-PA 40.40875, -78.13896",L17609922,P,"40.408754","-78.138959",2022-01-31,14:36:00,obsr1009888,S101797612,Traveling,P22,EBIRD,"8.0","5.019",,"1.0","1",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1330894531,2022-01-30 22:36:13.484004,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,,"28.0",,,Globe Run Road,L17602977,P,"40.6291426","-77.9865822",2022-01-30,15:03:00,obsr174485,S101758211,Traveling,P22,EBIRD,"8.0","1.786",,"2.0","1",G7803923,"1","1","0",,Globe,
URN:CornellLabOfOrnithology:EBIRD:OBS1330956554,2022-01-30 22:36:13.484004,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,,"28.0",,,Globe Run Road,L17602977,P,"40.6291426","-77.9865822",2022-01-30,15:03:00,obsr1226661,S101762550,Traveling,P22,EBIRD,"8.0","1.786",,"2.0","1",G7803923,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1323687365,2022-01-21 16:58:31.303081,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,,"28.0",,,"7023 Wright Rd, Calvin US-PA (40.3084,-78.0425)",L17502943,P,"40.30843","-78.042515",2022-01-21,16:54:00,obsr1009888,S101157724,Incidental,P20,EBIRD,,,,"2.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1331518861,2022-01-31 17:38:25.833196,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,,"28.0",,,States Road,L17611372,P,"40.4182387","-78.1210689",2022-01-31,15:30:00,obsr1009888,S101806201,Incidental,P20,EBIRD,,,,"2.0","0",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1329808306,2022-01-29 17:33:01.163929,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,,"28.0",,,"7023 Wright Rd, Calvin US-PA 40.30630, -78.03772",L17586093,P,"40.306304","-78.037718",2022-01-29,14:54:00,obsr1009888,S101667464,Traveling,P22,EBIRD,"26.0","13.162",,"1.0","1",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1325784745,2022-01-24 12:48:46.572187,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,Lake Road,L5291662,P,"41.0883902","-80.225278",2022-01-22,12:04:00,obsr7108,S101328640,Traveling,P22,EBIRD,"17.0","1.77",,"4.0","1",G7768084,"0","1","0",,"Linda Wagner, Carol Guba, MH, RH - Lawrence WRS #1 - PSO #371",light morph
URN:CornellLabOfOrnithology:EBIRD:OBS1320000424,2022-01-16 14:18:27.660106,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,Lake Rd. area,L1067659,H,"41.0845269","-80.2189922",2022-01-16,11:25:00,obsr231185,S100862720,Traveling,P22,EBIRD,"14.0","3.219",,"2.0","1",G7725652,"0","1","0",,,Light Phase
URN:CornellLabOfOrnithology:EBIRD:OBS1326837047,2022-01-25 11:30:49.387657,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,Lake Road,L5291662,P,"41.0883902","-80.225278",2022-01-22,12:04:00,obsr40021,S101417728,Traveling,P22,EBIRD,"17.0","1.77",,"4.0","1",G7768084,"0","1","0",,"Linda Wagner, Carol Guba, MH, RH - Lawrence WRS #1 - PSO #371",light morph
URN:CornellLabOfOrnithology:EBIRD:OBS1328965845,2022-01-28 14:14:57.802322,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"3",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,Heather Heights Rd.,L2484242,H,"41.1054661","-80.3768263",2022-01-28,13:25:00,obsr512070,S101593032,Traveling,P22,EBIRD,"49.0","7.902",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1317087425,2022-01-12 18:27:14.696394,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,Vosler Rd. Farm Pond,L3936487,H,"41.0774039","-80.2446241",2022-01-12,11:26:00,obsr39944,S100624931,Traveling,P22,EBIRD,"26.0","3.219",,"1.0","1",,"0","1","0",,,Light morph.
URN:CornellLabOfOrnithology:EBIRD:OBS1327785958,2022-01-27 11:15:45.031758,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,Heather Heights Rd.,L2484242,H,"41.1054661","-80.3768263",2022-01-26,15:17:00,obsr1684809,S101498790,Traveling,P22,EBIRD,"23.0","1.514",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1330880765,2022-01-30 20:24:12.80912,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,Cotton Road,L3314964,P,"41.1123395","-80.3952885",2022-01-30,15:55:00,obsr149178,S101757284,Traveling,P22,EBIRD,"12.0","2.253",,"2.0","1",G7803208,"0","1","0",,,Dark Phase
URN:CornellLabOfOrnithology:EBIRD:OBS1330877815,2022-01-30 20:50:29.653961,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,Heather Heights Rd and Spring Rd,L3314961,P,"41.1053227","-80.3817272",2022-01-30,15:32:00,obsr149178,S101757012,Traveling,P22,EBIRD,"20.0","5.472",,"2.0","1",G7803153,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1328491952,2022-01-27 19:21:34.67233,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,US-PA_1132,"13.0",,,Volant Strip Grasslands,L793253,H,"41.1007954","-80.2065039",2022-01-27,15:25:00,obsr231185,S101556964,Traveling,P22,EBIRD,"12.0","2.012",,"2.0","1",G7786878,"1","1","0",,,Light Phase
URN:CornellLabOfOrnithology:EBIRD:OBS1320017535,2022-01-16 14:18:27.660106,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,Lake Rd. area,L1067659,H,"41.0845269","-80.2189922",2022-01-16,11:25:00,obsr149178,S100863138,Traveling,P22,EBIRD,"14.0","3.219",,"2.0","1",G7725652,"0","1","0",,,Light Phase
URN:CornellLabOfOrnithology:EBIRD:OBS1314025342,2022-01-08 18:29:34.614722,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,Lake Rd. area,L1067659,H,"41.0845269","-80.2189922",2022-01-08,13:46:00,obsr873309,S100383805,Traveling,P22,EBIRD,"34.0","3.009",,"5.0","1",G7683338,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1314129400,2022-01-08 20:22:04.076915,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,Lake Rd. area,L1067659,H,"41.0845269","-80.2189922",2022-01-08,13:46:00,obsr906683,S100391192,Traveling,P22,EBIRD,"34.0","3.009",,"5.0","1",G7683338,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1320070324,2022-01-16 15:08:00.179839,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,Lake Rd. area,L1067659,H,"41.0845269","-80.2189922",2022-01-16,12:35:00,obsr149178,S100868663,Traveling,P22,EBIRD,"6.0","3.219",,"2.0","1",G7726263,"1","1","0",,,Light Phase
URN:CornellLabOfOrnithology:EBIRD:OBS1330558878,2022-01-31 12:10:15.266587,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,US-PA_1132,"13.0",,,Bonanni Rd.,L2464832,H,"41.0994679","-80.1663727",2022-01-30,13:43:00,obsr274680,S101728494,Stationary,P21,EBIRD,"10.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1328993435,2022-02-04 19:37:23.317175,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,New Wilmington area,L766147,H,"41.1056138","-80.3933144",2022-01-28,11:54:00,obsr133042,S101594957,Traveling,P22,EBIRD,"80.0","11.265",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1314044951,2022-01-08 18:35:44.643259,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,Lake Rd. area,L1067659,H,"41.0845269","-80.2189922",2022-01-08,13:46:00,obsr1919793,S100384594,Traveling,P22,EBIRD,"34.0","3.009",,"5.0","1",G7683338,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1328515575,2022-01-27 19:29:40.757877,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,US-PA_1132,"13.0",,,Coopertown Road,L6757155,P,"41.1078773","-80.2068901",2022-01-27,16:19:00,obsr149178,S101557341,Traveling,P22,EBIRD,"7.0","1.609",,"2.0","1",G7786902,"0","1","0",,,Light Phase
URN:CornellLabOfOrnithology:EBIRD:OBS1318530015,2022-01-14 19:47:26.879556,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,Vosler Rd. Farm Pond,L3936487,H,"41.0774039","-80.2446241",2022-01-14,12:32:00,obsr247521,S100741393,Traveling,P22,EBIRD,"8.0","0.805",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1327970199,2022-01-28 19:44:44.563975,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,New Wilmington area,L766147,H,"41.1056138","-80.3933144",2022-01-26,13:30:00,obsr512070,S101512837,Stationary,P21,EBIRD,"180.0",,,"1.0","1",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1329079317,2022-01-28 16:57:23.453939,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,US-PA_1132,"13.0",,,State Game Lands 284--Nelson Rd.,L1585818,H,"41.1103853","-80.1984546",2022-01-28,16:49:00,obsr1725226,S101603039,Stationary,P21,EBIRD,"7.0",,,"3.0","1",G7790042,"0","1","0",,,Dark phase
URN:CornellLabOfOrnithology:EBIRD:OBS1314036369,2022-01-08 18:29:34.614722,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,Lake Rd. area,L1067659,H,"41.0845269","-80.2189922",2022-01-08,13:46:00,obsr1232779,S100384174,Traveling,P22,EBIRD,"34.0","3.009",,"5.0","1",G7683338,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1330491027,2022-01-30 20:50:58.58913,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"3",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,Heather Heights Rd.,L2484242,H,"41.1054661","-80.3768263",2022-01-30,11:04:00,obsr282997,S101721443,Traveling,P22,EBIRD,"90.0","10.726",,"3.0","1",G7801934,"0","1","0",,"Most birds seen on Heather Heights Rd - feeder birds on Cranberry Rd, dark-morph RLHA on Cotton Rd between Heather Heights & 208 - all ducks in farm pond by road","2 Light morph, 1 dark"
URN:CornellLabOfOrnithology:EBIRD:OBS1320016261,2022-01-16 15:08:00.179839,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,Lake Rd. area,L1067659,H,"41.0845269","-80.2189922",2022-01-16,12:35:00,obsr231185,S100863283,Traveling,P22,EBIRD,"6.0","3.219",,"2.0","1",G7726263,"1","1","0",,,Light Phase
URN:CornellLabOfOrnithology:EBIRD:OBS1326157874,2022-01-24 12:48:46.572187,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,Lake Road,L5291662,P,"41.0883902","-80.225278",2022-01-22,12:04:00,obsr357488,S101355461,Traveling,P22,EBIRD,"17.0","1.77",,"4.0","1",G7768084,"0","1","0",,,light morph
URN:CornellLabOfOrnithology:EBIRD:OBS1324704376,2022-01-22 19:41:19.263963,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,US-PA_1132,"13.0",,,Volant Strip Grasslands,L793253,H,"41.1007954","-80.2065039",2022-01-22,03:30:00,obsr664927,S101244218,Traveling,P22,EBIRD,"30.0","1.609",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1324472147,2022-01-23 13:27:49.414354,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,US-PA_1132,"13.0",,,Bonanni Rd.,L2464832,H,"41.0994679","-80.1663727",2022-01-22,14:52:00,obsr664927,S101221438,Traveling,P22,EBIRD,"12.0","2.168",,"1.0","1",,"1","1","0",,,
