GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS1314024520,2022-01-08 18:31:11.426982,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Adams,US-PA-001,US-PA_1148,"29.0",,,TPR yard,L2230471,P,"39.9109131","-77.0557451",2022-01-08,15:50:00,obsr152998,S100383657,Historical,P62,EBIRD,"5.0",,,"1.0","0",,"1","1","0",,Perched in a tree near the Conewago Creek,
URN:CornellLabOfOrnithology:EBIRD:OBS1309021934,2022-01-02 16:15:50.246519,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,The Homewood Cemetery,L2595858,P,"40.4418739","-79.9053748",2022-01-02,11:30:00,obsr446407,S99964532,Traveling,P22,EBIRD,"45.0","1.207",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1312421501,2022-01-06 19:30:53.023403,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Riverview Park,L2270560,H,"40.4824542","-80.0208628",2022-01-06,15:32:00,obsr1040646,S100250076,Traveling,P22,EBIRD,"67.0","2.378",,"2.0","1",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1314390287,2022-01-09 08:07:23.662679,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,"Allegheny Cemetery, Pittsburgh US-PA (40.4735,-79.9498)",L17376129,P,"40.473521","-79.949835",2022-01-08,10:50:00,obsr2688478,S100408174,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,Spotter in Allegheny Cemetery
URN:CornellLabOfOrnithology:EBIRD:OBS1315655617,2022-01-10 19:57:42.354568,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Schenley Park,L271279,H,"40.4353843","-79.9402845",2022-01-10,16:15:00,obsr1496323,S100514914,Traveling,P22,EBIRD,"42.0","2.881",,"1.0","1",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1320033790,2022-01-16 14:34:51.017151,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",F ,C1,F ,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Frick Park,L190706,H,"40.4307","-79.9134",2022-01-16,10:45:00,obsr42729,S100864843,Traveling,P22,EBIRD,"105.0","2.253",,"1.0","1",,"0","1","0",,,"Carrying prey, flying in the direction of Duck Hollow"
URN:CornellLabOfOrnithology:EBIRD:OBS1324534472,2022-01-31 11:51:13.709246,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,"3579 Masonic Way, Pittsburgh US-PA 40.51037, -80.01571",L17515098,P,"40.510371","-80.015709",2022-01-22,16:13:00,obsr1380553,S101229145,Stationary,P21,EBIRD,"10.0",,,"1.0","1",,"1","1","0",,,"I went with Merlin because of the relatively short tail length, white stripes on tail and white eyebrow I observed through binoculars. I could not get a better photo. It could be sharp-shinned. It was too small to even be a Cooper’s."
URN:CornellLabOfOrnithology:EBIRD:OBS1327187454,2022-01-25 18:39:55.337217,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,"Schenley Park--Golf Course, Circuit Drive",L2744880,P,"40.4381316","-79.9404556",2022-01-25,17:10:00,obsr42729,S101449428,Traveling,P22,EBIRD,"40.0","0.805",,"1.0","1",,"0","1","0",,Note to self: 30 min walk to get to merlin zone where record begins,
URN:CornellLabOfOrnithology:EBIRD:OBS1323708928,2022-01-22 23:12:02.323231,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Schenley Park - Golf Course,L10320587,P,"40.4376507","-79.9351091",2022-01-21,16:00:00,obsr973050,S101159597,Stationary,P21,EBIRD,"25.0",,,"2.0","0",G7751279,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1322991928,2022-01-20 22:54:22.984719,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,"Bob O'Connor Golf Course, Pittsburgh US-PA (40.4382,-79.9363)",L17494352,P,"40.43819","-79.936302",2022-01-20,17:10:00,obsr862635,S101105206,Stationary,P21,EBIRD,"5.0",,,"1.0","1",,"1","1","0",,,Continuing bird. Perched in top of dead pine down from Arnold Palmer Learning Center.
URN:CornellLabOfOrnithology:EBIRD:OBS1318417221,2022-01-14 17:04:29.517201,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,"Bob O'Connor Golf Course, Pittsburgh US-PA 40.43833, -79.93472",L17430569,P,"40.438333","-79.934725",2022-01-14,17:03:00,obsr554421,S100732970,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1324548767,2022-01-31 12:09:28.865173,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,"204 Cemetery Ln, Pittsburgh US-PA (40.5076,-80.0171)",L17515356,P,"40.507597","-80.017113",2022-01-22,16:26:00,obsr2618247,S101230363,Stationary,P21,EBIRD,"5.0",,,"2.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1307442283,2022-01-03 16:11:55.144968,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,North Park--North Park Lake,L1130760,H,"40.5966189","-79.9981499",2022-01-01,08:14:00,obsr2564298,S99816173,Traveling,P22,EBIRD,"89.0","1.735",,"5.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1322250520,2022-01-19 14:24:39.943754,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Schenley Park,L271279,H,"40.4353843","-79.9402845",2022-01-19,14:18:00,obsr160352,S101044398,Stationary,P21,EBIRD,"3.0",,,"1.0","1",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1307475242,2022-01-01 12:58:43.245903,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Homewood Cemetery,L3246675,H,"40.4417585","-79.9073946",2022-01-01,07:30:00,obsr282997,S99819493,Traveling,P22,EBIRD,"162.0","6.484",,"2.0","1",,"0","1","0",,"CBC with Tom Hoffman (til ~9:30) - raining continuously, low 50sF, no to light breeze","M (looked grey but raining) - near Millionaire’s row, chased off by BLJA"
URN:CornellLabOfOrnithology:EBIRD:OBS1320026281,2022-01-16 14:27:09.001596,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,"Schenley Park--Golf Course, Circuit Drive",L2744880,P,"40.4381316","-79.9404556",2022-01-11,16:45:00,obsr42729,S100864069,Traveling,P22,EBIRD,"45.0","1.609",,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1320185164,2022-01-16 17:15:36.21142,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Schenley Park,L271279,H,"40.4353843","-79.9402845",2022-01-16,17:15:00,obsr1810830,S100881061,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1311591012,2022-01-05 15:23:24.935305,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Oakmont home,L12493845,P,"40.5139","-79.8418269",2022-01-05,15:00:00,obsr1757754,S100183351,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,"Flew past yard chasing a starling (I think). Pretty sure I saw this fly past upstairs window this morning, too. Small, dark bird flying very fast with wings pulled back."
URN:CornellLabOfOrnithology:EBIRD:OBS1314864672,2022-01-10 09:27:11.887205,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"3",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Schenley Park,L271279,H,"40.4353843","-79.9402845",2022-01-09,16:37:00,obsr935821,S100452915,Traveling,P22,EBIRD,"22.0","0.274",,"2.0","1",G7689836,"1","1","0",,"At the golf course clubhouse. 2 merlins in dead treetops across the street, 1 in tree on clubhouse side.",
URN:CornellLabOfOrnithology:EBIRD:OBS1319252520,2022-01-15 21:27:54.768593,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Schenley Park,L271279,H,"40.4353843","-79.9402845",2022-01-15,17:17:00,obsr1496323,S100802636,Traveling,P22,EBIRD,"77.0","2.897",,"1.0","1",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1324589056,2022-01-23 20:56:48.268317,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Schenley Park,L271279,H,"40.4353843","-79.9402845",2022-01-22,16:05:00,obsr862635,S101233828,Traveling,P22,EBIRD,"61.0","2.364",,"1.0","1",,"1","1","0",,,Both perched in dead tree tops near #7 Tee box.
URN:CornellLabOfOrnithology:EBIRD:OBS1323814752,2022-01-22 23:12:02.323231,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Schenley Park - Golf Course,L10320587,P,"40.4376507","-79.9351091",2022-01-21,16:00:00,obsr1186853,S101166880,Stationary,P21,EBIRD,"25.0",,,"2.0","0",G7751279,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1307472337,2022-01-01 10:11:16.398817,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Highbury Park,L5198773,P,"40.5527396","-79.8639492",2022-01-01,09:15:00,obsr101818,S99819064,Traveling,P22,EBIRD,"55.0","2.8",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1310212759,2022-01-03 20:36:02.583116,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Schenley Park,L271279,H,"40.4353843","-79.9402845",2022-01-01,16:00:00,obsr39829,S100065274,Traveling,P22,EBIRD,"60.0","9.656",,"1.0","1",,"0","1","0",,,"There have been three at the Golf Course in recent days, but in today's pouring rain I only saw one. This is a long term winter roost site for this species."
URN:CornellLabOfOrnithology:EBIRD:OBS1314884264,2022-01-10 09:27:11.887205,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"3",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Schenley Park,L271279,H,"40.4353843","-79.9402845",2022-01-09,16:37:00,obsr1702870,S100454566,Traveling,P22,EBIRD,"22.0","0.274",,"2.0","1",G7689836,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1318529767,2022-01-14 19:43:56.6743,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bedford,US-PA-009,,"28.0",,,Berry Farm Fields,L8495300,P,"40.0821487","-78.4985715",2022-01-13,13:05:00,obsr354339,S100741273,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1328430566,2022-01-27 17:30:39.990834,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Berks,US-PA-011,,"28.0",,,"Kutztown University of Pennsylvania, Kutztown US-PA 40.51221, -75.78612",L17566293,P,"40.512211","-75.786117",2022-01-27,17:29:00,obsr1889518,S101551635,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,seen at dusk
URN:CornellLabOfOrnithology:EBIRD:OBS1311130338,2022-02-16 07:00:31.20273,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Berks,US-PA-011,US-PA_911,"28.0",,,Blue Marsh Lake SRA--Dry Brooks Day Use Area,L3341691,H,"40.3847603","-76.0408562",2022-01-04,11:45:00,obsr438194,S100146568,Traveling,P22,EBIRD,"90.0","2.414",,"1.0","1",,"1","1","0",,J. Silagy there for part of time,
URN:CornellLabOfOrnithology:EBIRD:OBS1330965056,2022-01-30 23:17:49.343573,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Berks,US-PA-011,,"28.0",,,Reading Regional Airport,L1955239,P,"40.3842128","-75.9790421",2022-01-30,13:00:00,obsr302291,S101763269,Traveling,P22,EBIRD,"60.0","4.828",,"2.0","1",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1316107098,2022-01-12 11:39:47.468596,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Berks,US-PA-011,,"28.0",,,"Kutztown University, Boehm/AF",L13562488,P,"40.5117371","-75.7858091",2022-01-06,16:30:00,obsr550360,S100547579,Stationary,P21,EBIRD,"30.0",,,"3.0","1",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1319828118,2022-01-16 11:32:09.705618,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Berks,US-PA-011,US-PA_911,"28.0",,,Blue Marsh Lake SRA--Dry Brooks Day Use Area,L3341691,H,"40.3847603","-76.0408562",2022-01-16,11:04:00,obsr980549,S100846881,Traveling,P22,EBIRD,"27.0","1.368",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1331653885,2022-01-31 21:15:26.325032,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Berks,US-PA-011,,"28.0",,,E.J. Breneman Quarry,L1056698,H,"40.3429037","-76.0126716",2022-01-29,13:29:00,obsr20869,S101815754,Traveling,P22,EBIRD,"27.0","0.322",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1313046267,2022-01-07 16:35:22.139678,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Berks,US-PA-011,,"28.0",,,"Kutztown University of Pennsylvania, Kutztown US-PA 40.51068, -75.78390",L13163150,P,"40.510681","-75.783904",2022-01-07,16:20:00,obsr625078,S100301390,Incidental,P20,EBIRD,,,,"1.0","0",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1327269175,2022-01-25 21:22:41.311638,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Berks,US-PA-011,US-PA_912,"28.0",,,Lake Ontelaunee--Wiley's Bridge/Blue Falls Area,L9887304,H,"40.4394723","-75.9266951",2022-01-25,16:00:00,obsr302291,S101455972,Traveling,P22,EBIRD,"30.0","3.862",,"2.0","1",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1311658706,2022-01-05 16:46:14.379107,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Berks,US-PA-011,,"28.0",,,"Kutztown University of Pennsylvania, Kutztown US-PA 40.51164, -75.78510",L12473113,P,"40.511638","-75.785099",2022-01-05,16:45:00,obsr625078,S100189013,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1323547838,2022-01-21 14:12:07.594176,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Berks,US-PA-011,US-PA_1157,"28.0",,,"Appalachian Trail, Pennsylvania, US (40.637, -75.964)",L14897433,P,"40.6365908","-75.9636629",2022-01-21,12:28:00,obsr523670,S101146425,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1308668232,2022-01-02 11:15:23.662152,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Blair,US-PA-013,US-PA_1140,"28.0",,,"(40.607, -78.263)",L8544562,P,"40.6069062","-78.2632654",2022-01-02,10:56:00,obsr559098,S99929747,Traveling,P22,EBIRD,"10.0","2.607",,"1.0","1",,"0","1","0",,,Harassing pigeons
URN:CornellLabOfOrnithology:EBIRD:OBS1315704654,2022-01-12 10:43:54.511898,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,US-PA_955,"29.0",,,Peace Valley Park (IBA),L129822,H,"40.3261424","-75.1893997",2022-01-10,08:00:00,obsr1011560,S100519807,Traveling,P22,EBIRD,"150.0","2.414",,"1.0","0",,"1","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1311618629,2022-01-10 21:46:00.694509,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"29.0",,,Pine Run Reservoir,L270001,H,"40.3111599","-75.1759404",2022-01-05,14:12:00,obsr2591559,S100184689,Traveling,P22,EBIRD,"89.0","1.336",,"4.0","1",G7698277,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1310819893,2022-01-04 21:16:45.847267,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"29.0",,,"stakeout Harris's Sparrow, Rickert Rd., Doylestown (2017-18) (roadside access only)",L6645529,H,"40.32896","-75.160036",2022-01-04,15:09:00,obsr656495,S100112537,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1315646034,2022-08-02 13:02:09.111012,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"29.0",,,Core Creek Park,L275293,H,"40.2031024","-74.9143112",2022-01-10,16:09:00,obsr431408,S100514093,Traveling,P22,EBIRD,"25.0","5.633",,"1.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1316369892,2022-01-11 17:30:31.558544,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"29.0",,,Pine Run Reservoir,L270001,H,"40.3111599","-75.1759404",2022-01-05,14:12:00,obsr501724,S100568482,Traveling,P22,EBIRD,"89.0","1.336",,"4.0","1",G7698277,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1314822589,2022-01-10 14:30:50.835315,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"29.0",,,Telford hills,L9564075,P,"40.33168","-75.321936",2022-01-09,16:05:00,obsr656495,S100449201,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","1",,"Mail run. Light rain, above freezing.","Zipped past me as I was getting the mail, then towards a neighbors feeders. Nothing there so it went over towards the cement factory where the pigeons hang out. Getting the mail is surprisingly productive at times."
URN:CornellLabOfOrnithology:EBIRD:OBS1323125282,2022-01-21 08:55:07.145538,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"29.0",,,"Delaware Valley University, Doylestown US-PA (40.2903,-75.1667)",L17495908,P,"40.290261","-75.166682",2022-01-12,15:45:00,obsr1128591,S101115847,Stationary,P21,EBIRD,"20.0",,,"1.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1323096470,2022-01-21 08:57:32.219555,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"29.0",,,Core Creek Park,L275293,H,"40.2031024","-74.9143112",2022-01-13,15:39:00,obsr2822666,S101113939,Traveling,P22,EBIRD,"120.0","1.77",,"1.0","0",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1317741291,2022-01-13 21:53:57.323473,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,US-PA_955,"29.0",,,Peace Valley Park (IBA),L129822,H,"40.3261424","-75.1893997",2022-01-13,11:45:00,obsr407613,S100677498,Traveling,P22,EBIRD,"330.0","4.828",,"1.0","1",,"0","1","1",,"Mostly sunny turning mostly cloudy, calm and nice (up to 47°).",
URN:CornellLabOfOrnithology:EBIRD:OBS1332375146,2022-08-02 13:06:06.540262,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"30.0",,,Silver Lake Park/Nature Center,L150879,H,"40.114727","-74.86073",2022-01-30,07:20:00,obsr658304,S101869361,Traveling,P22,EBIRD,"210.0","3.219",,"1.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1318537061,2022-01-15 11:24:34.935706,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"29.0",,,Delaware Valley University,L17432149,P,"40.290584","-75.1664195",2022-01-14,15:00:00,obsr245352,S100741973,Traveling,P22,EBIRD,"65.0","0.322",,"1.0","1",,"0","1","1",,"most of this time in one spot, as I dug in and waited for the barnacle goose to move closer. sun, low 40s, 15 mph N winds","made 2 passes (20 min apart); on second swooped the red-tailed hawk"
URN:CornellLabOfOrnithology:EBIRD:OBS1325995018,2022-01-24 10:01:13.541007,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"29.0",,,Churchville Nature Center/Reservoir,L211846,H,"40.1862479","-74.9928933",2022-01-22,09:26:00,obsr309412,S101342060,Traveling,P22,EBIRD,"45.0","1.497",,"11.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1326568328,2022-08-01 12:14:29.968,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"29.0",,,Core Creek Park,L275293,H,"40.2031024","-74.9143112",2022-01-23,16:00:00,obsr476481,S101397072,Traveling,P22,EBIRD,"70.0","1.609",,"1.0","1",,"0","1","1",,My 1st time ever seeing Iceland Gull (Immature 1st Winter Paler) at Core Creek,
URN:CornellLabOfOrnithology:EBIRD:OBS1315730659,2022-01-12 10:43:54.511898,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"29.0",,,Core Creek Park,L275293,H,"40.2031024","-74.9143112",2022-01-10,13:10:00,obsr2822666,S100522509,Traveling,P22,EBIRD,"209.0","6.663",,"1.0","1",,"1","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1315456770,2022-01-10 14:30:50.835315,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,US-PA_955,"29.0",,,Peace Valley Park (IBA),L129822,H,"40.3261424","-75.1893997",2022-01-10,08:17:00,obsr1689621,S100497251,Traveling,P22,EBIRD,"182.0","4.828",,"1.0","1",,"0","1","1",,"Cold and miserable with 18mph winds; pretty unpleasant walk overall. Fortunately the wind died down a little after the first two hours and the songbirds seemed to perk up a little.",
URN:CornellLabOfOrnithology:EBIRD:OBS1309012275,2022-01-02 19:47:19.116267,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"29.0",,,Our Yard,L5235533,P,"40.2034236","-74.939096",2022-01-02,15:23:00,obsr727797,S99963021,Stationary,P21,EBIRD,"30.0",,,"1.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1308856720,2022-01-02 17:13:16.813457,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"30.0",,,Silver Lake Park/Nature Center,L150879,H,"40.114727","-74.86073",2022-01-02,09:30:00,obsr407613,S99948414,Traveling,P22,EBIRD,"240.0","6.437",,"1.0","1",,"0","1","1",,"Overcast, calm and unseasonably warm - up to 59°. Walked on the nature center side of the lake and a big loop in delhaas woods.",
URN:CornellLabOfOrnithology:EBIRD:OBS1319675264,2022-01-16 10:22:12.517134,"11731",species,avibase-F3DA111C,Merlin,Falco columbarius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"30.0",,,Island View Crossing parking lot (closed to public access 2019),L1238543,H,"40.105042","-74.8391783",2022-01-16,08:07:00,obsr673869,S100832061,Traveling,P22,EBIRD,"8.0","0.228",,"1.0","1",,"0","1","1",,,
